,Close,Signal,capital,shares,daily_pnl
257,22.6299991607666,1.0,8.362319946289062,5068,0.0
258,22.850000381469727,1.0,8.362319946289062,5068,0.0
259,22.739999771118164,1.0,8.362319946289062,5068,0.0
260,22.6299991607666,1.0,8.362319946289062,5068,0.0
261,22.75,1.0,8.362319946289062,5068,0.0
262,22.479999542236328,1.0,8.362319946289062,5068,0.0
263,22.5,1.0,8.362319946289062,5068,0.0
264,23.15999984741211,1.0,8.362319946289062,5068,0.0
265,22.989999771118164,1.0,8.362319946289062,5068,0.0
266,22.93000030517578,1.0,8.362319946289062,5068,0.0
267,22.6299991607666,1.0,8.362319946289062,5068,0.0
268,22.43000030517578,1.0,8.362319946289062,5068,0.0
269,22.200000762939453,1.0,8.362319946289062,5068,0.0
270,22.700000762939453,1.0,8.362319946289062,5068,0.0
271,22.93000030517578,1.0,8.362319946289062,5068,0.0
272,22.84000015258789,1.0,8.362319946289062,5068,0.0
273,22.93000030517578,1.0,8.362319946289062,5068,0.0
274,22.450000762939453,1.0,8.362319946289062,5068,0.0
275,22.709999084472656,1.0,8.362319946289062,5068,0.0
276,22.399999618530273,1.0,8.362319946289062,5068,0.0
277,22.760000228881836,1.0,8.362319946289062,5068,0.0
278,22.600000381469727,1.0,8.362319946289062,5068,0.0
279,21.899999618530273,1.0,8.362319946289062,5068,0.0
280,22.020000457763672,1.0,8.362319946289062,5068,0.0
281,21.719999313354492,1.0,8.362319946289062,5068,0.0
282,21.940000534057617,1.0,8.362319946289062,5068,0.0
283,21.920000076293945,1.0,8.362319946289062,5068,0.0
284,21.760000228881836,1.0,8.362319946289062,5068,0.0
285,21.5,1.0,8.362319946289062,5068,0.0
286,21.559999465942383,1.0,8.362319946289062,5068,0.0
287,21.440000534057617,1.0,8.362319946289062,5068,0.0
288,21.700000762939453,1.0,8.362319946289062,5068,0.0
289,21.780000686645508,1.0,8.362319946289062,5068,0.0
290,21.739999771118164,1.0,8.362319946289062,5068,0.0
291,21.690000534057617,1.0,8.362319946289062,5068,0.0
292,21.520000457763672,1.0,8.362319946289062,5068,0.0
293,21.360000610351562,1.0,8.362319946289062,5068,0.0
294,21.3700008392334,1.0,8.362319946289062,5068,0.0
295,21.600000381469727,1.0,8.362319946289062,5068,0.0
296,21.489999771118164,1.0,8.362319946289062,5068,0.0
297,22.290000915527344,1.0,8.362319946289062,5068,0.0
298,22.829999923706055,1.0,8.362319946289062,5068,0.0
299,22.809999465942383,1.0,8.362319946289062,5068,0.0
300,23.5,1.0,8.362319946289062,5068,0.0
301,22.719999313354492,1.0,8.362319946289062,5068,0.0
302,22.84000015258789,1.0,8.362319946289062,5068,0.0
303,22.959999084472656,1.0,8.362319946289062,5068,0.0
304,22.790000915527344,1.0,8.362319946289062,5068,0.0
305,22.950000762939453,1.0,8.362319946289062,5068,0.0
306,22.950000762939453,1.0,8.362319946289062,5068,0.0
307,23.459999084472656,1.0,8.362319946289062,5068,0.0
308,22.760000228881836,1.0,8.362319946289062,5068,0.0
309,21.700000762939453,1.0,8.362319946289062,5068,0.0
310,21.65999984741211,1.0,8.362319946289062,5068,0.0
311,21.6299991607666,1.0,8.362319946289062,5068,0.0
312,20.920000076293945,1.0,8.362319946289062,5068,0.0
313,21.020000457763672,1.0,8.362319946289062,5068,0.0
314,21.479999542236328,1.0,8.362319946289062,5068,0.0
315,21.309999465942383,1.0,8.362319946289062,5068,0.0
316,21.40999984741211,1.0,8.362319946289062,5068,0.0
317,21.190000534057617,1.0,8.362319946289062,5068,0.0
